name, status, time (us), blocks, blocks executed, host instructions, source instructions, host instructions executed, source instructions emulated
nor_3, passed, 10.7134, 0, 0, 0, 0, 0, 1
ori_0, passed, 11.0125, 0, 0, 0, 0, 0, 1
ori_1, passed, 11.2642, 0, 0, 0, 0, 0, 1
ori_2, passed, 11.8137, 0, 0, 0, 0, 0, 1
ori_3, passed, 11.9122, 0, 0, 0, 0, 0, 1
ori_4, passed, 11.5658, 0, 0, 0, 0, 0, 1
or_0, passed, 11.8242, 0, 0, 0, 0, 0, 1
or_1, passed, 11.5101, 0, 0, 0, 0, 0, 1
or_2, passed, 11.8958, 0, 0, 0, 0, 0, 1
or_3, passed, 11.5758, 0, 0, 0, 0, 0, 1
or_4, passed, 11.3199, 0, 0, 0, 0, 0, 1
sllv_0, passed, 11.4446, 0, 0, 0, 0, 0, 1
sllv_1, passed, 11.6583, 0, 0, 0, 0, 0, 1
sllv_10, passed, 11.7218, 0, 0, 0, 0, 0, 1
sllv_11, passed, 10.9883, 0, 0, 0, 0, 0, 1
sllv_12, passed, 11.277, 0, 0, 0, 0, 0, 1
sllv_2, passed, 11.5024, 0, 0, 0, 0, 0, 1
sllv_3, passed, 11.647, 0, 0, 0, 0, 0, 1
sllv_4, passed, 11.0449, 0, 0, 0, 0, 0, 1
sllv_5, passed, 10.8067, 0, 0, 0, 0, 0, 1
sllv_6, passed, 11.485, 0, 0, 0, 0, 0, 1
sllv_7, passed, 11.6738, 0, 0, 0, 0, 0, 1
sllv_8, passed, 11.9149, 0, 0, 0, 0, 0, 1
sllv_9, passed, 11.6329, 0, 0, 0, 0, 0, 1
sll_0, passed, 12.0734, 0, 0, 0, 0, 0, 1
sll_1, passed, 11.5948, 0, 0, 0, 0, 0, 1
sll_2, passed, 11.8546, 0, 0, 0, 0, 0, 1
sll_3, passed, 11.6076, 0, 0, 0, 0, 0, 1
sll_4, passed, 11.1433, 0, 0, 0, 0, 0, 1
sll_5, passed, 10.5308, 0, 0, 0, 0, 0, 1
sll_6, passed, 11.5488, 0, 0, 0, 0, 0, 1
sll_7, passed, 11.8076, 0, 0, 0, 0, 0, 1
sltiu_0, passed, 11.153, 0, 0, 0, 0, 0, 1
sltiu_1, passed, 11.9133, 0, 0, 0, 0, 0, 1
sltiu_2, passed, 11.5174, 0, 0, 0, 0, 0, 1
sltiu_3, passed, 11.6408, 0, 0, 0, 0, 0, 1
sltiu_4, passed, 11.7321, 0, 0, 0, 0, 0, 1
sltiu_5, passed, 11.5189, 0, 0, 0, 0, 0, 1
slti_0, passed, 11.4869, 0, 0, 0, 0, 0, 1
slti_1, passed, 11.4136, 0, 0, 0, 0, 0, 1
slti_2, passed, 11.1118, 0, 0, 0, 0, 0, 1
slti_3, passed, 11.486, 0, 0, 0, 0, 0, 1
slti_4, passed, 11.4718, 0, 0, 0, 0, 0, 1
slti_5, passed, 11.5368, 0, 0, 0, 0, 0, 1
sltu_0, passed, 11.5738, 0, 0, 0, 0, 0, 1
sltu_1, passed, 11.9453, 0, 0, 0, 0, 0, 1
sltu_2, passed, 11.8494, 0, 0, 0, 0, 0, 1
sltu_3, passed, 11.5743, 0, 0, 0, 0, 0, 1
sltu_4, passed, 11.6597, 0, 0, 0, 0, 0, 1
sltu_5, passed, 10.7725, 0, 0, 0, 0, 0, 1
slt_0, passed, 11.2091, 0, 0, 0, 0, 0, 1
slt_1, passed, 11.3618, 0, 0, 0, 0, 0, 1
slt_2, passed, 11.2132, 0, 0, 0, 0, 0, 1
slt_3, passed, 11.22, 0, 0, 0, 0, 0, 1
slt_4, passed, 11.199, 0, 0, 0, 0, 0, 1
slt_5, passed, 12.0261, 0, 0, 0, 0, 0, 1
srav_0, passed, 11.6727, 0, 0, 0, 0, 0, 1
srav_1, passed, 11.5429, 0, 0, 0, 0, 0, 1
srav_10, passed, 11.2561, 0, 0, 0, 0, 0, 1
srav_11, passed, 11.2922, 0, 0, 0, 0, 0, 1
srav_12, passed, 11.869, 0, 0, 0, 0, 0, 1
srav_2, passed, 11.5023, 0, 0, 0, 0, 0, 1
srav_3, passed, 11.577, 0, 0, 0, 0, 0, 1
srav_4, passed, 11.5088, 0, 0, 0, 0, 0, 1
srav_5, passed, 11.7529, 0, 0, 0, 0, 0, 1
srav_6, passed, 11.2869, 0, 0, 0, 0, 0, 1
srav_7, passed, 10.4794, 0, 0, 0, 0, 0, 1
srav_8, passed, 11.0968, 0, 0, 0, 0, 0, 1
srav_9, passed, 11.4087, 0, 0, 0, 0, 0, 1
sra_0, passed, 11.2607, 0, 0, 0, 0, 0, 1
sra_1, passed, 11.336, 0, 0, 0, 0, 0, 1
sra_2, passed, 11.0028, 0, 0, 0, 0, 0, 1
sra_3, passed, 11.7263, 0, 0, 0, 0, 0, 1
sra_4, passed, 11.8358, 0, 0, 0, 0, 0, 1
sra_5, passed, 11.4919, 0, 0, 0, 0, 0, 1
sra_6, passed, 11.9694, 0, 0, 0, 0, 0, 1
sra_7, passed, 11.8481, 0, 0, 0, 0, 0, 1
srlv_0, passed, 11.8852, 0, 0, 0, 0, 0, 1
srlv_1, passed, 11.9318, 0, 0, 0, 0, 0, 1
srlv_10, passed, 11.7, 0, 0, 0, 0, 0, 1
srlv_11, passed, 12.1777, 0, 0, 0, 0, 0, 1
srlv_12, passed, 12.0098, 0, 0, 0, 0, 0, 1
srlv_2, passed, 11.749, 0, 0, 0, 0, 0, 1
srlv_3, passed, 11.9738, 0, 0, 0, 0, 0, 1
srlv_4, passed, 12.1431, 0, 0, 0, 0, 0, 1
srlv_5, passed, 11.3694, 0, 0, 0, 0, 0, 1
srlv_6, passed, 11.6435, 0, 0, 0, 0, 0, 1
srlv_7, passed, 11.7759, 0, 0, 0, 0, 0, 1
srlv_8, passed, 11.5308, 0, 0, 0, 0, 0, 1
srlv_9, passed, 11.6215, 0, 0, 0, 0, 0, 1
srl_0, passed, 11.9844, 0, 0, 0, 0, 0, 1
srl_1, passed, 11.7616, 0, 0, 0, 0, 0, 1
srl_2, passed, 11.7788, 0, 0, 0, 0, 0, 1
srl_3, passed, 11.8553, 0, 0, 0, 0, 0, 1
srl_4, passed, 11.6284, 0, 0, 0, 0, 0, 1
srl_5, passed, 12.13, 0, 0, 0, 0, 0, 1
srl_6, passed, 12.1376, 0, 0, 0, 0, 0, 1
srl_7, passed, 11.9495, 0, 0, 0, 0, 0, 1
subu_0, passed, 12.1476, 0, 0, 0, 0, 0, 1
subu_1, passed, 12.4831, 0, 0, 0, 0, 0, 1
subu_2, passed, 12.1357, 0, 0, 0, 0, 0, 1
subu_3, passed, 12.142, 0, 0, 0, 0, 0, 1
subu_4, passed, 11.9022, 0, 0, 0, 0, 0, 1
subu_5, passed, 11.9573, 0, 0, 0, 0, 0, 1
sub_0, passed, 11.7662, 0, 0, 0, 0, 0, 1
sub_1, passed, 12.1665, 0, 0, 0, 0, 0, 1
sub_2, passed, 11.9138, 0, 0, 0, 0, 0, 1
sub_3, passed, 12.0598, 0, 0, 0, 0, 0, 1
sub_4, passed, 11.9509, 0, 0, 0, 0, 0, 1
sub_5, passed, 11.3112, 0, 0, 0, 0, 0, 1
xori_0, passed, 11.6471, 0, 0, 0, 0, 0, 1
xori_1, passed, 10.9622, 0, 0, 0, 0, 0, 1
xori_2, passed, 11.2369, 0, 0, 0, 0, 0, 1
xori_3, passed, 12.3812, 0, 0, 0, 0, 0, 1
xori_4, passed, 11.4955, 0, 0, 0, 0, 0, 1
xor_0, passed, 11.4875, 0, 0, 0, 0, 0, 1
xor_1, passed, 11.8491, 0, 0, 0, 0, 0, 1
xor_2, passed, 11.1364, 0, 0, 0, 0, 0, 1
xor_3, passed, 11.4297, 0, 0, 0, 0, 0, 1
xor_4, passed, 11.8105, 0, 0, 0, 0, 0, 1
beq_0, passed, 16.1054, 0, 0, 0, 0, 0, 2
beq_1, passed, 15.4166, 0, 0, 0, 0, 0, 4
beq_2, passed, 15.2358, 0, 0, 0, 0, 0, 10
beq_3, passed, 15.5305, 0, 0, 0, 0, 0, 6
bgezal_0, passed, 16.3033, 0, 0, 0, 0, 0, 2
bgezal_1, passed, 15.7247, 0, 0, 0, 0, 0, 2
bgezal_2, passed, 15.9404, 0, 0, 0, 0, 0, 4
bgezal_3, passed, 15.1648, 0, 0, 0, 0, 0, 10
bgezal_4, passed, 15.2967, 0, 0, 0, 0, 0, 10
bgezal_5, passed, 15.759, 0, 0, 0, 0, 0, 6
bgezal_6, passed, 34.0469, 0, 0, 0, 0, 0, 5
bgezal_7, passed, 34.1508, 0, 0, 0, 0, 0, 8
bgez_0, passed, 15.7886, 0, 0, 0, 0, 0, 2
bgez_1, passed, 15.8152, 0, 0, 0, 0, 0, 2
bgez_2, passed, 15.8959, 0, 0, 0, 0, 0, 4
bgez_3, passed, 15.4094, 0, 0, 0, 0, 0, 10
bgez_4, passed, 16.34, 0, 0, 0, 0, 0, 10
bgez_5, passed, 17.2332, 0, 0, 0, 0, 0, 6
bgtz_0, passed, 15.8173, 0, 0, 0, 0, 0, 2
bgtz_1, passed, 15.5897, 0, 0, 0, 0, 0, 4
bgtz_2, passed, 15.9547, 0, 0, 0, 0, 0, 4
bgtz_3, passed, 15.1202, 0, 0, 0, 0, 0, 10
bgtz_4, passed, 15.4029, 0, 0, 0, 0, 0, 6
bgtz_5, passed, 15.3399, 0, 0, 0, 0, 0, 6
blez_0, passed, 16.0286, 0, 0, 0, 0, 0, 2
blez_1, passed, 15.727, 0, 0, 0, 0, 0, 2
blez_2, passed, 15.6884, 0, 0, 0, 0, 0, 4
blez_3, passed, 15.0987, 0, 0, 0, 0, 0, 10
blez_4, passed, 15.6486, 0, 0, 0, 0, 0, 10
blez_5, passed, 15.8491, 0, 0, 0, 0, 0, 6
bltzal_0, passed, 15.8397, 0, 0, 0, 0, 0, 2
bltzal_1, passed, 15.5574, 0, 0, 0, 0, 0, 4
bltzal_2, passed, 15.4847, 0, 0, 0, 0, 0, 4
bltzal_3, passed, 15.1303, 0, 0, 0, 0, 0, 10
bltzal_4, passed, 15.8908, 0, 0, 0, 0, 0, 6
bltzal_5, passed, 15.2484, 0, 0, 0, 0, 0, 6
bltzal_6, passed, 35.7004, 0, 0, 0, 0, 0, 5
bltzal_7, passed, 35.0043, 0, 0, 0, 0, 0, 8
bltz_0, passed, 15.853, 0, 0, 0, 0, 0, 2
bltz_1, passed, 15.9853, 0, 0, 0, 0, 0, 4
bltz_2, passed, 15.5055, 0, 0, 0, 0, 0, 4
bltz_3, passed, 15.279, 0, 0, 0, 0, 0, 10
bltz_4, passed, 15.405, 0, 0, 0, 0, 0, 6
bltz_5, passed, 15.5462, 0, 0, 0, 0, 0, 6
bne_0, passed, 16.0501, 0, 0, 0, 0, 0, 2
bne_1, passed, 14.9048, 0, 0, 0, 0, 0, 4
bne_2, passed, 15.3288, 0, 0, 0, 0, 0, 10
bne_3, passed, 16.1591, 0, 0, 0, 0, 0, 6
delay_beq_0, passed, 16.1604, 0, 0, 0, 0, 0, 2
delay_beq_1, passed, 15.373, 0, 0, 0, 0, 0, 4
delay_beq_2, passed, 16.9889, 0, 0, 0, 0, 0, 10
delay_beq_3, passed, 15.7197, 0, 0, 0, 0, 0, 6
delay_beq_4, passed, 15.8567, 0, 0, 0, 0, 0, 9
delay_bgezal_0, passed, 16.5087, 0, 0, 0, 0, 0, 2
delay_bgezal_1, passed, 16.1009, 0, 0, 0, 0, 0, 2
delay_bgezal_2, passed, 15.4056, 0, 0, 0, 0, 0, 4
delay_bgezal_3, passed, 15.4512, 0, 0, 0, 0, 0, 10
delay_bgezal_4, passed, 15.4741, 0, 0, 0, 0, 0, 10
delay_bgezal_5, passed, 15.4992, 0, 0, 0, 0, 0, 6
delay_bgezal_6, passed, 34.4518, 0, 0, 0, 0, 0, 5
delay_bgezal_7, passed, 34.7326, 0, 0, 0, 0, 0, 8
delay_bgezal_8, passed, 34.9384, 0, 0, 0, 0, 0, 6
delay_bgezal_9, passed, 34.6793, 0, 0, 0, 0, 0, 5
delay_bgez_0, passed, 15.3813, 0, 0, 0, 0, 0, 2
delay_bgez_1, passed, 15.487, 0, 0, 0, 0, 0, 2
delay_bgez_2, passed, 15.9252, 0, 0, 0, 0, 0, 4
delay_bgez_3, passed, 17.7254, 0, 0, 0, 0, 0, 10
delay_bgez_4, passed, 15.5939, 0, 0, 0, 0, 0, 10
delay_bgez_5, passed, 15.8575, 0, 0, 0, 0, 0, 6
delay_bgtz_0, passed, 15.7156, 0, 0, 0, 0, 0, 2
delay_bgtz_1, passed, 16.0139, 0, 0, 0, 0, 0, 4
delay_bgtz_2, passed, 15.44, 0, 0, 0, 0, 0, 4
delay_bgtz_3, passed, 15.2562, 0, 0, 0, 0, 0, 10
delay_bgtz_4, passed, 15.1712, 0, 0, 0, 0, 0, 6
delay_bgtz_5, passed, 15.6491, 0, 0, 0, 0, 0, 6
delay_blez_0, passed, 16.1124, 0, 0, 0, 0, 0, 2
delay_blez_1, passed, 15.454, 0, 0, 0, 0, 0, 2
delay_blez_2, passed, 15.7863, 0, 0, 0, 0, 0, 4
delay_blez_3, passed, 15.8852, 0, 0, 0, 0, 0, 10
delay_blez_4, passed, 15.1123, 0, 0, 0, 0, 0, 10
delay_blez_5, passed, 15.4233, 0, 0, 0, 0, 0, 6
delay_bltzal_0, passed, 15.6848, 0, 0, 0, 0, 0, 2
delay_bltzal_1, passed, 15.1603, 0, 0, 0, 0, 0, 4
delay_bltzal_2, passed, 15.9348, 0, 0, 0, 0, 0, 4
delay_bltzal_3, passed, 16.7495, 0, 0, 0, 0, 0, 10
delay_bltzal_4, passed, 15.4601, 0, 0, 0, 0, 0, 6
delay_bltzal_5, passed, 15.7554, 0, 0, 0, 0, 0, 6
delay_bltzal_6, passed, 34.035, 0, 0, 0, 0, 0, 5
delay_bltzal_7, passed, 34.7349, 0, 0, 0, 0, 0, 8
delay_bltz_0, passed, 15.956, 0, 0, 0, 0, 0, 2
delay_bltz_1, passed, 15.4848, 0, 0, 0, 0, 0, 4
delay_bltz_2, passed, 15.0893, 0, 0, 0, 0, 0, 4
delay_bltz_3, passed, 15.3858, 0, 0, 0, 0, 0, 10
delay_bltz_4, passed, 15.9473, 0, 0, 0, 0, 0, 6
delay_bltz_5, passed, 15.477, 0, 0, 0, 0, 0, 6
delay_bne_0, passed, 15.973, 0, 0, 0, 0, 0, 2
delay_bne_1, passed, 15.6222, 0, 0, 0, 0, 0, 4
delay_bne_2, passed, 15.5294, 0, 0, 0, 0, 0, 10
delay_bne_3, passed, 15.6623, 0, 0, 0, 0, 0, 6
delay_jalr_0, passed, 46.0382, 0, 0, 0, 0, 0, 9
delay_jalr_1, passed, 45.6473, 0, 0, 0, 0, 0, 8
delay_jalr_2, passed, 47.3302, 0, 0, 0, 0, 0, 8
delay_jalr_3, passed, 46.9907, 0, 0, 0, 0, 0, 9
delay_jal_0, passed, 15.6683, 0, 0, 0, 0, 0, 2
delay_jal_jr_0, passed, 34.1813, 0, 0, 0, 0, 0, 5
delay_jal_jr_1, passed, 34.6053, 0, 0, 0, 0, 0, 5
delay_jal_jr_2, passed, 34.6035, 0, 0, 0, 0, 0, 6
delay_j_0, passed, 16.3773, 0, 0, 0, 0, 0, 2
jalr_0, passed, 46.6841, 0, 0, 0, 0, 0, 9
jalr_1, passed, 46.8183, 0, 0, 0, 0, 0, 8
jal_0, passed, 16.0219, 0, 0, 0, 0, 0, 2
jal_jr_0, passed, 34.454, 0, 0, 0, 0, 0, 5
j_0, passed, 15.5896, 0, 0, 0, 0, 0, 2
long_mul, passed, 55.5494, 0, 0, 0, 0, 0, 66
long_mul_o3, passed, 51.0908, 0, 0, 0, 0, 0, 45
lbu_0, passed, 11.1929, 0, 0, 0, 0, 0, 3
lbu_1, passed, 10.1953, 0, 0, 0, 0, 0, 3
lbu_2, passed, 10.1404, 0, 0, 0, 0, 0, 3
lbu_3, passed, 10.3817, 0, 0, 0, 0, 0, 3
lbu_4, passed, 10.1355, 0, 0, 0, 0, 0, 3
lbu_5, passed, 10.1981, 0, 0, 0, 0, 0, 3
lbu_6, passed, 10.4093, 0, 0, 0, 0, 0, 6
lb_0, passed, 10.118, 0, 0, 0, 0, 0, 3
lb_1, passed, 10.1671, 0, 0, 0, 0, 0, 3
lb_2, passed, 10.0973, 0, 0, 0, 0, 0, 3
lb_3, passed, 10.4216, 0, 0, 0, 0, 0, 3
lb_4, passed, 10.1747, 0, 0, 0, 0, 0, 3
lb_5, passed, 10.1739, 0, 0, 0, 0, 0, 3
lb_6, passed, 10.2791, 0, 0, 0, 0, 0, 6
lhu_0, passed, 10.0702, 0, 0, 0, 0, 0, 3
lhu_1, passed, 10.1685, 0, 0, 0, 0, 0, 3
lhu_2, passed, 10.3643, 0, 0, 0, 0, 0, 3
lhu_3, passed, 10.1324, 0, 0, 0, 0, 0, 3
lhu_4, passed, 10.1218, 0, 0, 0, 0, 0, 3
lhu_5, passed, 10.0883, 0, 0, 0, 0, 0, 3
lhu_6, passed, 10.0866, 0, 0, 0, 0, 0, 4
lh_0, passed, 10.4224, 0, 0, 0, 0, 0, 3
lh_1, passed, 10.1649, 0, 0, 0, 0, 0, 3
lh_2, passed, 10.1841, 0, 0, 0, 0, 0, 3
lh_3, passed, 10.1652, 0, 0, 0, 0, 0, 3
lh_4, passed, 10.3812, 0, 0, 0, 0, 0, 3
lh_5, passed, 10.1788, 0, 0, 0, 0, 0, 3
lh_6, passed, 10.2115, 0, 0, 0, 0, 0, 4
lwl_0, passed, 10.4154, 0, 0, 0, 0, 0, 4
lwl_1, passed, 10.2049, 0, 0, 0, 0, 0, 4
lwl_2, passed, 10.1047, 0, 0, 0, 0, 0, 4
lwl_3, passed, 10.1803, 0, 0, 0, 0, 0, 4
lwl_4, passed, 10.4078, 0, 0, 0, 0, 0, 4
lwl_5, passed, 10.2227, 0, 0, 0, 0, 0, 4
lwl_6, passed, 10.1747, 0, 0, 0, 0, 0, 4
lwl_7, passed, 10.4857, 0, 0, 0, 0, 0, 4
lwl_8, passed, 11.2648, 0, 0, 0, 0, 0, 4
lwl_9, passed, 10.1956, 0, 0, 0, 0, 0, 4
lwl_lwr_0, passed, 10.741, 0, 0, 0, 0, 0, 5
lwl_lwr_1, passed, 10.1323, 0, 0, 0, 0, 0, 5
lwl_lwr_2, passed, 10.1855, 0, 0, 0, 0, 0, 5
lwl_lwr_3, passed, 10.0925, 0, 0, 0, 0, 0, 5
lwl_lwr_4, passed, 10.3644, 0, 0, 0, 0, 0, 5
lwr_0, passed, 10.0853, 0, 0, 0, 0, 0, 4
lwr_1, passed, 10.1536, 0, 0, 0, 0, 0, 4
lwr_2, passed, 10.1839, 0, 0, 0, 0, 0, 4
lwr_3, passed, 10.398, 0, 0, 0, 0, 0, 4
lwr_4, passed, 10.1513, 0, 0, 0, 0, 0, 4
lwr_5, passed, 10.1068, 0, 0, 0, 0, 0, 4
lwr_6, passed, 10.3615, 0, 0, 0, 0, 0, 4
lwr_7, passed, 10.1732, 0, 0, 0, 0, 0, 4
lwr_8, passed, 10.2466, 0, 0, 0, 0, 0, 4
lwr_9, passed, 10.4281, 0, 0, 0, 0, 0, 4
lw_0, passed, 10.0268, 0, 0, 0, 0, 0, 3
lw_1, passed, 10.1034, 0, 0, 0, 0, 0, 3
lw_2, passed, 10.1923, 0, 0, 0, 0, 0, 3
lw_3, passed, 10.4559, 0, 0, 0, 0, 0, 3
lw_4, passed, 10.0883, 0, 0, 0, 0, 0, 3
lw_5, passed, 10.083, 0, 0, 0, 0, 0, 3
lw_6, passed, 10.3671, 0, 0, 0, 0, 0, 3
sb_0, passed, 10.1406, 0, 0, 0, 0, 0, 6
sb_lbu_0, passed, 10.0927, 0, 0, 0, 0, 0, 3
sb_lbu_1, passed, 10.1018, 0, 0, 0, 0, 0, 11
sb_lbu_2, passed, 10.3674, 0, 0, 0, 0, 0, 11
sb_lbu_3, passed, 10.2241, 0, 0, 0, 0, 0, 10
sb_lbu_4, passed, 116.281, 8, 59, 90, 36, 479, 889
sb_lb_0, passed, 10.3604, 0, 0, 0, 0, 0, 3
sb_lb_1, passed, 10.1999, 0, 0, 0, 0, 0, 11
sb_lb_2, passed, 10.1536, 0, 0, 0, 0, 0, 11
sb_lb_3, passed, 10.1264, 0, 0, 0, 0, 0, 10
sb_lb_4, passed, 117.293, 8, 119, 90, 36, 993, 1598
sh_0, passed, 10.2137, 0, 0, 0, 0, 0, 4
sh_lhu_0, passed, 10.4001, 0, 0, 0, 0, 0, 3
sh_lhu_1, passed, 10.2498, 0, 0, 0, 0, 0, 11
sh_lhu_2, passed, 10.2338, 0, 0, 0, 0, 0, 11
sh_lhu_3, passed, 10.248, 0, 0, 0, 0, 0, 10
sh_lhu_4, passed, 105.639, 8, 110, 90, 36, 790, 1391
sh_lh_0, passed, 10.5539, 0, 0, 0, 0, 0, 3
sh_lh_1, passed, 10.1532, 0, 0, 0, 0, 0, 11
sh_lh_2, passed, 10.2264, 0, 0, 0, 0, 0, 11
sh_lh_3, passed, 10.4819, 0, 0, 0, 0, 0, 10
sh_lh_4, passed, 106.6, 8, 88, 90, 36, 616, 1278
sw_lw_0, passed, 10.254, 0, 0, 0, 0, 0, 3
sw_lw_1, passed, 10.2879, 0, 0, 0, 0, 0, 11
sw_lw_2, passed, 10.131, 0, 0, 0, 0, 0, 11
sw_lw_3, passed, 10.1217, 0, 0, 0, 0, 0, 10
sw_lw_4, passed, 93.4277, 8, 109, 90, 36, 787, 1421
$0, passed, 11.8913, 0, 0, 0, 0, 0, 1
register pressure, passed, 10.2306, 0, 0, 0, 0, 0, 32
comment-post, passed, 11.9456, 0, 0, 0, 0, 0, 1
comment, passed, 12.1897, 0, 0, 0, 0, 0, 1
literal_bin, passed, 11.4488, 0, 0, 0, 0, 0, 1
literal_hex, passed, 11.7, 0, 0, 0, 0, 0, 1
memcpy(1), passed, 34.7206, 0, 0, 0, 0, 0, 11
memcpy(2), passed, 35.9187, 0, 0, 0, 0, 0, 18
memcpy(4), passed, 38.794, 0, 0, 0, 0, 0, 32
memcpy(8), passed, 40.69, 0, 0, 0, 0, 0, 60
memcpy(16), passed, 34.4912, 0, 0, 0, 0, 0, 116
memcpy(32), passed, 39.5566, 1, 0, 4, 2, 0, 228
memcpy(64), passed, 53.6163, 2, 0, 25, 10, 0, 452
memcpy(128), passed, 51.271, 2, 1, 25, 10, 21, 305
memcpy(256), passed, 56.9501, 2, 1, 25, 10, 21, 529
memcpy(512), passed, 60.7995, 2, 1, 25, 10, 21, 382
memcpy(1024), passed, 79.5525, 2, 1, 25, 10, 21, 683
memcpy(2048), passed, 122.068, 2, 1, 25, 10, 21, 431
memcpy(4096), passed, 217.083, 2, 1, 25, 10, 21, 697
memcpy(8192), passed, 411.391, 2, 1, 25, 10, 21, 466
memcpy(16384), passed, 807.981, 2, 1, 25, 10, 21, 1376
memcpy(32768), passed, 1756.52, 2, 1, 25, 10, 21, 746
memcpy(65536), passed, 3544.95, 2, 1, 25, 10, 21, 998
memcpy(131072), passed, 7599.61, 2, 1, 25, 10, 21, 403
memcpy(262144), passed, 16431.4, 2, 1, 25, 10, 21, 1264
